antecedents,consequents,support,confidence,lift
"Laptop, Monitor, Mouse","Keyboard, Speakers",0.1,1.0,5.0
"Keyboard, Monitor, Speakers","Laptop, Mouse",0.1,0.5,1.25
"Laptop, Monitor, Speakers","Keyboard, Mouse",0.1,1.0,2.5
"Keyboard, Laptop, Speakers","Monitor, Mouse",0.1,1.0,5.0
"Keyboard, Laptop, Monitor","Mouse, Speakers",0.1,1.0,5.0
"Mouse, Speakers","Keyboard, Laptop, Monitor",0.1,0.5,5.0
"Monitor, Mouse","Keyboard, Laptop, Speakers",0.1,0.5,5.0
"Keyboard, Speakers","Laptop, Monitor, Mouse",0.1,0.5,5.0
"Laptop, Speakers","Keyboard, Monitor, Mouse",0.1,0.5,2.5
"Laptop, Monitor","Keyboard, Mouse, Speakers",0.1,1.0,10.0
"Keyboard, Microsoft Office, Monitor, Mouse, Speakers",Laptop,0.1,1.0,2.0
"Laptop, Microsoft Office, Monitor, Mouse, Speakers",Keyboard,0.1,1.0,2.0
"Keyboard, Laptop, Monitor, Mouse, Speakers",Microsoft Office,0.1,1.0,2.0
"Keyboard, Laptop, Microsoft Office, Mouse, Speakers",Monitor,0.1,1.0,2.0
"Keyboard, Laptop, Microsoft Office, Monitor, Mouse",Speakers,0.1,1.0,2.0
"Keyboard, Laptop, Microsoft Office, Monitor, Speakers",Mouse,0.1,1.0,2.0
"Microsoft Office, Monitor, Mouse, Speakers","Keyboard, Laptop",0.1,1.0,3.3333333333333335
"Keyboard, Monitor, Mouse, Speakers","Laptop, Microsoft Office",0.1,1.0,5.0
"Laptop, Monitor, Mouse, Speakers","Keyboard, Microsoft Office",0.1,1.0,5.0
"Keyboard, Microsoft Office, Mouse, Speakers","Laptop, Monitor",0.1,1.0,10.0
"Laptop, Microsoft Office, Mouse, Speakers","Keyboard, Monitor",0.1,0.5,1.6666666666666667
"Keyboard, Laptop, Mouse, Speakers","Microsoft Office, Monitor",0.1,1.0,3.3333333333333335
"Keyboard, Microsoft Office, Monitor, Mouse","Laptop, Speakers",0.1,1.0,5.0
"Laptop, Microsoft Office, Monitor, Mouse","Keyboard, Speakers",0.1,1.0,5.0
"Keyboard, Laptop, Monitor, Mouse","Microsoft Office, Speakers",0.1,1.0,2.5
"Keyboard, Laptop, Microsoft Office, Mouse","Monitor, Speakers",0.1,1.0,2.5
"Keyboard, Microsoft Office, Monitor, Speakers","Laptop, Mouse",0.1,0.5,1.25
"Laptop, Microsoft Office, Monitor, Speakers","Keyboard, Mouse",0.1,1.0,2.5
"Keyboard, Laptop, Monitor, Speakers","Microsoft Office, Mouse",0.1,1.0,5.0
"Keyboard, Laptop, Microsoft Office, Speakers","Monitor, Mouse",0.1,1.0,5.0
"Keyboard, Laptop, Microsoft Office, Monitor","Mouse, Speakers",0.1,1.0,5.0
"Monitor, Mouse, Speakers","Keyboard, Laptop, Microsoft Office",0.1,1.0,10.0
"Microsoft Office, Mouse, Speakers","Keyboard, Laptop, Monitor",0.1,0.5,5.0
"Keyboard, Mouse, Speakers","Laptop, Microsoft Office, Monitor",0.1,1.0,10.0
"Laptop, Mouse, Speakers","Keyboard, Microsoft Office, Monitor",0.1,0.5,2.5
"Microsoft Office, Monitor, Mouse","Keyboard, Laptop, Speakers",0.1,1.0,10.0
"Keyboard, Monitor, Mouse","Laptop, Microsoft Office, Speakers",0.1,0.5,2.5
"Laptop, Monitor, Mouse","Keyboard, Microsoft Office, Speakers",0.1,1.0,5.0
"Keyboard, Microsoft Office, Mouse","Laptop, Monitor, Speakers",0.1,1.0,10.0
"Laptop, Microsoft Office, Mouse","Keyboard, Monitor, Speakers",0.1,0.5,2.5
"Keyboard, Monitor, Speakers","Laptop, Microsoft Office, Mouse",0.1,0.5,2.5
"Laptop, Monitor, Speakers","Keyboard, Microsoft Office, Mouse",0.1,1.0,10.0
"Keyboard, Microsoft Office, Speakers","Laptop, Monitor, Mouse",0.1,0.5,5.0
"Laptop, Microsoft Office, Speakers","Keyboard, Monitor, Mouse",0.1,0.5,2.5
"Keyboard, Laptop, Speakers","Microsoft Office, Monitor, Mouse",0.1,1.0,10.0
"Keyboard, Microsoft Office, Monitor","Laptop, Mouse, Speakers",0.1,0.5,2.5
"Laptop, Microsoft Office, Monitor","Keyboard, Mouse, Speakers",0.1,1.0,10.0
"Keyboard, Laptop, Monitor","Microsoft Office, Mouse, Speakers",0.1,1.0,5.0
"Keyboard, Laptop, Microsoft Office","Monitor, Mouse, Speakers",0.1,1.0,10.0
"Mouse, Speakers","Keyboard, Laptop, Microsoft Office, Monitor",0.1,0.5,5.0
"Monitor, Mouse","Keyboard, Laptop, Microsoft Office, Speakers",0.1,0.5,5.0
"Microsoft Office, Mouse","Keyboard, Laptop, Monitor, Speakers",0.1,0.5,5.0
"Keyboard, Speakers","Laptop, Microsoft Office, Monitor, Mouse",0.1,0.5,5.0
"Laptop, Speakers","Keyboard, Microsoft Office, Monitor, Mouse",0.1,0.5,5.0
"Laptop, Monitor","Keyboard, Microsoft Office, Mouse, Speakers",0.1,1.0,10.0
"Keyboard, Microsoft Office","Laptop, Monitor, Mouse, Speakers",0.1,0.5,5.0
"Laptop, Microsoft Office","Keyboard, Monitor, Mouse, Speakers",0.1,0.5,5.0
"Keyboard, Mouse",Laptop,0.3,0.7499999999999999,1.4999999999999998
"Keyboard, Laptop",Mouse,0.3,1.0,2.0
"Laptop, Mouse",Keyboard,0.3,0.7499999999999999,1.4999999999999998
Keyboard,"Laptop, Mouse",0.3,0.6,1.4999999999999998
Mouse,"Keyboard, Laptop",0.3,0.6,2.0
Laptop,"Keyboard, Mouse",0.3,0.6,1.4999999999999998
"Keyboard, Printer",Laptop,0.1,1.0,2.0
"Keyboard, Printer",Mouse,0.1,1.0,2.0
"Mouse, Printer",Keyboard,0.1,0.5,1.0
"Keyboard, Mouse, Printer",Laptop,0.1,1.0,2.0
"Keyboard, Laptop, Printer",Mouse,0.1,1.0,2.0
"Laptop, Mouse, Printer",Keyboard,0.1,0.5,1.0
"Keyboard, Printer","Laptop, Mouse",0.1,1.0,2.5
"Mouse, Printer","Keyboard, Laptop",0.1,0.5,1.6666666666666667
Keyboard,External Hard Drive,0.4,0.8,1.6
External Hard Drive,Keyboard,0.4,0.8,1.6
Monitor,External Hard Drive,0.4,0.8,1.6
External Hard Drive,Monitor,0.4,0.8,1.6
Speakers,External Hard Drive,0.3,0.6,1.2
External Hard Drive,Speakers,0.3,0.6,1.2
Microsoft Office,External Hard Drive,0.2,0.4,0.8
External Hard Drive,Microsoft Office,0.2,0.4,0.8
Mouse,External Hard Drive,0.3,0.6,1.2
External Hard Drive,Mouse,0.3,0.6,1.2
Laptop,External Hard Drive,0.2,0.4,0.8
External Hard Drive,Laptop,0.2,0.4,0.8
"Keyboard, Monitor",External Hard Drive,0.3,1.0,2.0
"External Hard Drive, Keyboard",Monitor,0.3,0.7499999999999999,1.4999999999999998
"External Hard Drive, Monitor",Keyboard,0.3,0.7499999999999999,1.4999999999999998
Keyboard,"External Hard Drive, Monitor",0.3,0.6,1.4999999999999998
Monitor,"External Hard Drive, Keyboard",0.3,0.6,1.4999999999999998
External Hard Drive,"Keyboard, Monitor",0.3,0.6,2.0
"Monitor, Speakers",External Hard Drive,0.3,0.7499999999999999,1.4999999999999998
"External Hard Drive, Speakers",Monitor,0.3,1.0,2.0
"External Hard Drive, Monitor",Speakers,0.3,0.7499999999999999,1.4999999999999998
Speakers,"External Hard Drive, Monitor",0.3,0.6,1.4999999999999998
Monitor,"External Hard Drive, Speakers",0.3,0.6,2.0
External Hard Drive,"Monitor, Speakers",0.3,0.6,1.4999999999999998
"Keyboard, Speakers",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Keyboard",Speakers,0.2,0.5,1.0
"External Hard Drive, Speakers",Keyboard,0.2,0.6666666666666667,1.3333333333333335
Keyboard,"External Hard Drive, Speakers",0.2,0.4,1.3333333333333335
Speakers,"External Hard Drive, Keyboard",0.2,0.4,1.0
External Hard Drive,"Keyboard, Speakers",0.2,0.4,2.0
"Mouse, Speakers",External Hard Drive,0.1,0.5,1.0
"Keyboard, Monitor, Speakers",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Keyboard, Speakers",Monitor,0.2,1.0,2.0
"External Hard Drive, Keyboard, Monitor",Speakers,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Monitor, Speakers",Keyboard,0.2,0.6666666666666667,1.3333333333333335
"Keyboard, Speakers","External Hard Drive, Monitor",0.2,1.0,2.5
"Keyboard, Monitor","External Hard Drive, Speakers",0.2,0.6666666666666667,2.2222222222222228
"External Hard Drive, Keyboard","Monitor, Speakers",0.2,0.5,1.25
"Monitor, Speakers","External Hard Drive, Keyboard",0.2,0.5,1.25
"External Hard Drive, Speakers","Keyboard, Monitor",0.2,0.6666666666666667,2.2222222222222228
"External Hard Drive, Monitor","Keyboard, Speakers",0.2,0.5,2.5
Keyboard,"External Hard Drive, Monitor, Speakers",0.2,0.4,1.3333333333333335
Speakers,"External Hard Drive, Keyboard, Monitor",0.2,0.4,1.3333333333333335
Monitor,"External Hard Drive, Keyboard, Speakers",0.2,0.4,2.0
External Hard Drive,"Keyboard, Monitor, Speakers",0.2,0.4,2.0
"Monitor, Mouse, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Mouse, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Monitor, Mouse",Speakers,0.1,0.5,1.0
"Mouse, Speakers","External Hard Drive, Monitor",0.1,0.5,1.25
"Monitor, Mouse","External Hard Drive, Speakers",0.1,0.5,1.6666666666666667
"Keyboard, Mouse, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Speakers",Mouse,0.1,0.5,1.0
"External Hard Drive, Mouse, Speakers",Keyboard,0.1,1.0,2.0
"Keyboard, Speakers","External Hard Drive, Mouse",0.1,0.5,1.6666666666666667
"Mouse, Speakers","External Hard Drive, Keyboard",0.1,0.5,1.25
"External Hard Drive, Monitor, Mouse, Speakers",Keyboard,0.1,1.0,2.0
"Keyboard, Monitor, Mouse, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Mouse, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Keyboard, Monitor, Mouse",Speakers,0.1,0.5,1.0
"External Hard Drive, Keyboard, Monitor, Speakers",Mouse,0.1,0.5,1.0
"Monitor, Mouse, Speakers","External Hard Drive, Keyboard",0.1,1.0,2.5
"External Hard Drive, Mouse, Speakers","Keyboard, Monitor",0.1,1.0,3.3333333333333335
"Keyboard, Mouse, Speakers","External Hard Drive, Monitor",0.1,1.0,2.5
"External Hard Drive, Monitor, Mouse","Keyboard, Speakers",0.1,0.5,2.5
"Keyboard, Monitor, Mouse","External Hard Drive, Speakers",0.1,0.5,1.6666666666666667
"Keyboard, Monitor, Speakers","External Hard Drive, Mouse",0.1,0.5,1.6666666666666667
"External Hard Drive, Keyboard, Speakers","Monitor, Mouse",0.1,0.5,2.5
"Mouse, Speakers","External Hard Drive, Keyboard, Monitor",0.1,0.5,1.6666666666666667
"Monitor, Mouse","External Hard Drive, Keyboard, Speakers",0.1,0.5,2.5
"Keyboard, Speakers","External Hard Drive, Monitor, Mouse",0.1,0.5,2.5
"Microsoft Office, Speakers",External Hard Drive,0.2,0.5,1.0
"External Hard Drive, Speakers",Microsoft Office,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Microsoft Office",Speakers,0.2,1.0,2.0
Speakers,"External Hard Drive, Microsoft Office",0.2,0.4,2.0
Microsoft Office,"External Hard Drive, Speakers",0.2,0.4,1.3333333333333335
External Hard Drive,"Microsoft Office, Speakers",0.2,0.4,1.0
"Microsoft Office, Monitor",External Hard Drive,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Monitor",Microsoft Office,0.2,0.5,1.0
"External Hard Drive, Microsoft Office",Monitor,0.2,1.0,2.0
Monitor,"External Hard Drive, Microsoft Office",0.2,0.4,2.0
Microsoft Office,"External Hard Drive, Monitor",0.2,0.4,1.0
External Hard Drive,"Microsoft Office, Monitor",0.2,0.4,1.3333333333333335
"Keyboard, Microsoft Office",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Keyboard",Microsoft Office,0.2,0.5,1.0
"External Hard Drive, Microsoft Office",Keyboard,0.2,1.0,2.0
Keyboard,"External Hard Drive, Microsoft Office",0.2,0.4,2.0
Microsoft Office,"External Hard Drive, Keyboard",0.2,0.4,1.0
External Hard Drive,"Keyboard, Microsoft Office",0.2,0.4,2.0
"Laptop, Microsoft Office",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Microsoft Office",Laptop,0.1,0.5,1.0
"External Hard Drive, Laptop",Microsoft Office,0.1,0.5,1.0
"Microsoft Office, Mouse",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Microsoft Office",Mouse,0.1,0.5,1.0
"Microsoft Office, Monitor, Speakers",External Hard Drive,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Microsoft Office, Speakers",Monitor,0.2,1.0,2.0
"External Hard Drive, Monitor, Speakers",Microsoft Office,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Microsoft Office, Monitor",Speakers,0.2,1.0,2.0
"Microsoft Office, Speakers","External Hard Drive, Monitor",0.2,0.5,1.25
"Monitor, Speakers","External Hard Drive, Microsoft Office",0.2,0.5,2.5
"External Hard Drive, Speakers","Microsoft Office, Monitor",0.2,0.6666666666666667,2.2222222222222228
"Microsoft Office, Monitor","External Hard Drive, Speakers",0.2,0.6666666666666667,2.2222222222222228
"External Hard Drive, Microsoft Office","Monitor, Speakers",0.2,1.0,2.5
"External Hard Drive, Monitor","Microsoft Office, Speakers",0.2,0.5,1.25
Speakers,"External Hard Drive, Microsoft Office, Monitor",0.2,0.4,2.0
Microsoft Office,"External Hard Drive, Monitor, Speakers",0.2,0.4,1.3333333333333335
Monitor,"External Hard Drive, Microsoft Office, Speakers",0.2,0.4,2.0
External Hard Drive,"Microsoft Office, Monitor, Speakers",0.2,0.4,1.3333333333333335
"External Hard Drive, Keyboard, Microsoft Office",Speakers,0.2,1.0,2.0
"Keyboard, Microsoft Office, Speakers",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Keyboard, Speakers",Microsoft Office,0.2,1.0,2.0
"External Hard Drive, Microsoft Office, Speakers",Keyboard,0.2,1.0,2.0
"Keyboard, Microsoft Office","External Hard Drive, Speakers",0.2,1.0,3.3333333333333335
"External Hard Drive, Keyboard","Microsoft Office, Speakers",0.2,0.5,1.25
"Keyboard, Speakers","External Hard Drive, Microsoft Office",0.2,1.0,5.0
"External Hard Drive, Microsoft Office","Keyboard, Speakers",0.2,1.0,5.0
"Microsoft Office, Speakers","External Hard Drive, Keyboard",0.2,0.5,1.25
"External Hard Drive, Speakers","Keyboard, Microsoft Office",0.2,0.6666666666666667,3.3333333333333335
Keyboard,"External Hard Drive, Microsoft Office, Speakers",0.2,0.4,2.0
Microsoft Office,"External Hard Drive, Keyboard, Speakers",0.2,0.4,2.0
External Hard Drive,"Keyboard, Microsoft Office, Speakers",0.2,0.4,2.0
Speakers,"External Hard Drive, Keyboard, Microsoft Office",0.2,0.4,2.0
"Laptop, Microsoft Office, Speakers",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Microsoft Office, Speakers",Laptop,0.1,0.5,1.0
"External Hard Drive, Laptop, Speakers",Microsoft Office,0.1,1.0,2.0
"External Hard Drive, Laptop, Microsoft Office",Speakers,0.1,1.0,2.0
"Laptop, Speakers","External Hard Drive, Microsoft Office",0.1,0.5,2.5
"Laptop, Microsoft Office","External Hard Drive, Speakers",0.1,0.5,1.6666666666666667
"External Hard Drive, Microsoft Office","Laptop, Speakers",0.1,0.5,2.5
"External Hard Drive, Laptop","Microsoft Office, Speakers",0.1,0.5,1.25
"Microsoft Office, Mouse, Speakers",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Mouse, Speakers",Microsoft Office,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Speakers",Mouse,0.1,0.5,1.0
"External Hard Drive, Microsoft Office, Mouse",Speakers,0.1,1.0,2.0
"Mouse, Speakers","External Hard Drive, Microsoft Office",0.1,0.5,2.5
"Microsoft Office, Mouse","External Hard Drive, Speakers",0.1,0.5,1.6666666666666667
"External Hard Drive, Microsoft Office","Mouse, Speakers",0.1,0.5,2.5
"Keyboard, Microsoft Office, Monitor",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office",Monitor,0.2,1.0,2.0
"External Hard Drive, Keyboard, Monitor",Microsoft Office,0.2,0.6666666666666667,1.3333333333333335
"External Hard Drive, Microsoft Office, Monitor",Keyboard,0.2,1.0,2.0
"Keyboard, Microsoft Office","External Hard Drive, Monitor",0.2,1.0,2.5
"Keyboard, Monitor","External Hard Drive, Microsoft Office",0.2,0.6666666666666667,3.3333333333333335
"External Hard Drive, Keyboard","Microsoft Office, Monitor",0.2,0.5,1.6666666666666667
"Microsoft Office, Monitor","External Hard Drive, Keyboard",0.2,0.6666666666666667,1.6666666666666667
"External Hard Drive, Microsoft Office","Keyboard, Monitor",0.2,1.0,3.3333333333333335
"External Hard Drive, Monitor","Keyboard, Microsoft Office",0.2,0.5,2.5
Keyboard,"External Hard Drive, Microsoft Office, Monitor",0.2,0.4,2.0
Microsoft Office,"External Hard Drive, Keyboard, Monitor",0.2,0.4,1.3333333333333335
Monitor,"External Hard Drive, Keyboard, Microsoft Office",0.2,0.4,2.0
External Hard Drive,"Keyboard, Microsoft Office, Monitor",0.2,0.4,2.0
"Laptop, Microsoft Office, Monitor",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Monitor",Laptop,0.1,0.5,1.0
"External Hard Drive, Laptop, Monitor",Microsoft Office,0.1,1.0,2.0
"External Hard Drive, Laptop, Microsoft Office",Monitor,0.1,1.0,2.0
"Laptop, Monitor","External Hard Drive, Microsoft Office",0.1,1.0,5.0
"Laptop, Microsoft Office","External Hard Drive, Monitor",0.1,0.5,1.25
"External Hard Drive, Microsoft Office","Laptop, Monitor",0.1,0.5,5.0
"External Hard Drive, Laptop","Microsoft Office, Monitor",0.1,0.5,1.6666666666666667
"Microsoft Office, Monitor, Mouse",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Monitor, Mouse",Microsoft Office,0.1,0.5,1.0
"External Hard Drive, Microsoft Office, Monitor",Mouse,0.1,0.5,1.0
"External Hard Drive, Microsoft Office, Mouse",Monitor,0.1,1.0,2.0
"Monitor, Mouse","External Hard Drive, Microsoft Office",0.1,0.5,2.5
"Microsoft Office, Mouse","External Hard Drive, Monitor",0.1,0.5,1.25
"External Hard Drive, Microsoft Office","Monitor, Mouse",0.1,0.5,2.5
"Keyboard, Laptop, Microsoft Office",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office",Laptop,0.1,0.5,1.0
"External Hard Drive, Keyboard, Laptop",Microsoft Office,0.1,0.5,1.0
"External Hard Drive, Laptop, Microsoft Office",Keyboard,0.1,1.0,2.0
"Keyboard, Microsoft Office","External Hard Drive, Laptop",0.1,0.5,2.5
"Laptop, Microsoft Office","External Hard Drive, Keyboard",0.1,0.5,1.25
"External Hard Drive, Microsoft Office","Keyboard, Laptop",0.1,0.5,1.6666666666666667
"External Hard Drive, Laptop","Keyboard, Microsoft Office",0.1,0.5,2.5
"Keyboard, Microsoft Office, Mouse",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office",Mouse,0.1,0.5,1.0
"External Hard Drive, Microsoft Office, Mouse",Keyboard,0.1,1.0,2.0
"Keyboard, Microsoft Office","External Hard Drive, Mouse",0.1,0.5,1.6666666666666667
"Microsoft Office, Mouse","External Hard Drive, Keyboard",0.1,0.5,1.25
"External Hard Drive, Microsoft Office","Keyboard, Mouse",0.1,0.5,1.25
"Laptop, Microsoft Office, Mouse",External Hard Drive,0.1,0.5,1.0
"External Hard Drive, Microsoft Office, Mouse",Laptop,0.1,1.0,2.0
"External Hard Drive, Laptop, Mouse",Microsoft Office,0.1,0.5,1.0
"External Hard Drive, Laptop, Microsoft Office",Mouse,0.1,1.0,2.0
"Microsoft Office, Mouse","External Hard Drive, Laptop",0.1,0.5,2.5
"Laptop, Microsoft Office","External Hard Drive, Mouse",0.1,0.5,1.6666666666666667
"External Hard Drive, Microsoft Office","Laptop, Mouse",0.1,0.5,1.25
"External Hard Drive, Laptop","Microsoft Office, Mouse",0.1,0.5,2.5
"External Hard Drive, Microsoft Office, Monitor, Speakers",Keyboard,0.2,1.0,2.0
"External Hard Drive, Keyboard, Monitor, Speakers",Microsoft Office,0.2,1.0,2.0
"Keyboard, Microsoft Office, Monitor, Speakers",External Hard Drive,0.2,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office, Speakers",Monitor,0.2,1.0,2.0
"External Hard Drive, Keyboard, Microsoft Office, Monitor",Speakers,0.2,1.0,2.0
"External Hard Drive, Monitor, Speakers","Keyboard, Microsoft Office",0.2,0.6666666666666667,3.3333333333333335
"Microsoft Office, Monitor, Speakers","External Hard Drive, Keyboard",0.2,0.6666666666666667,1.6666666666666667
"Keyboard, Monitor, Speakers","External Hard Drive, Microsoft Office",0.2,1.0,5.0
"External Hard Drive, Microsoft Office, Speakers","Keyboard, Monitor",0.2,1.0,3.3333333333333335
"External Hard Drive, Keyboard, Speakers","Microsoft Office, Monitor",0.2,1.0,3.3333333333333335
"Keyboard, Microsoft Office, Speakers","External Hard Drive, Monitor",0.2,1.0,2.5
"External Hard Drive, Microsoft Office, Monitor","Keyboard, Speakers",0.2,1.0,5.0
"External Hard Drive, Keyboard, Monitor","Microsoft Office, Speakers",0.2,0.6666666666666667,1.6666666666666667
"Keyboard, Microsoft Office, Monitor","External Hard Drive, Speakers",0.2,1.0,3.3333333333333335
"External Hard Drive, Keyboard, Microsoft Office","Monitor, Speakers",0.2,1.0,2.5
"Monitor, Speakers","External Hard Drive, Keyboard, Microsoft Office",0.2,0.5,2.5
"External Hard Drive, Speakers","Keyboard, Microsoft Office, Monitor",0.2,0.6666666666666667,3.3333333333333335
"Microsoft Office, Speakers","External Hard Drive, Keyboard, Monitor",0.2,0.5,1.6666666666666667
"Keyboard, Speakers","External Hard Drive, Microsoft Office, Monitor",0.2,1.0,5.0
"External Hard Drive, Monitor","Keyboard, Microsoft Office, Speakers",0.2,0.5,2.5
"Microsoft Office, Monitor","External Hard Drive, Keyboard, Speakers",0.2,0.6666666666666667,3.3333333333333335
"Keyboard, Monitor","External Hard Drive, Microsoft Office, Speakers",0.2,0.6666666666666667,3.3333333333333335
"External Hard Drive, Microsoft Office","Keyboard, Monitor, Speakers",0.2,1.0,5.0
"External Hard Drive, Keyboard","Microsoft Office, Monitor, Speakers",0.2,0.5,1.6666666666666667
"Keyboard, Microsoft Office","External Hard Drive, Monitor, Speakers",0.2,1.0,3.3333333333333335
Speakers,"External Hard Drive, Keyboard, Microsoft Office, Monitor",0.2,0.4,2.0
Monitor,"External Hard Drive, Keyboard, Microsoft Office, Speakers",0.2,0.4,2.0
External Hard Drive,"Keyboard, Microsoft Office, Monitor, Speakers",0.2,0.4,2.0
Microsoft Office,"External Hard Drive, Keyboard, Monitor, Speakers",0.2,0.4,2.0
Keyboard,"External Hard Drive, Microsoft Office, Monitor, Speakers",0.2,0.4,2.0
"External Hard Drive, Microsoft Office, Monitor, Speakers",Laptop,0.1,0.5,1.0
"External Hard Drive, Laptop, Microsoft Office, Monitor",Speakers,0.1,1.0,2.0
"External Hard Drive, Laptop, Monitor, Speakers",Microsoft Office,0.1,1.0,2.0
"Laptop, Microsoft Office, Monitor, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Laptop, Microsoft Office, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Monitor","Laptop, Speakers",0.1,0.5,2.5
"External Hard Drive, Laptop, Monitor","Microsoft Office, Speakers",0.1,1.0,2.5
"Laptop, Microsoft Office, Monitor","External Hard Drive, Speakers",0.1,1.0,3.3333333333333335
"Laptop, Monitor, Speakers","External Hard Drive, Microsoft Office",0.1,1.0,5.0
"External Hard Drive, Microsoft Office, Speakers","Laptop, Monitor",0.1,0.5,5.0
"External Hard Drive, Laptop, Microsoft Office","Monitor, Speakers",0.1,1.0,2.5
"External Hard Drive, Laptop, Speakers","Microsoft Office, Monitor",0.1,1.0,3.3333333333333335
"Laptop, Microsoft Office, Speakers","External Hard Drive, Monitor",0.1,0.5,1.25
"Laptop, Monitor","External Hard Drive, Microsoft Office, Speakers",0.1,1.0,5.0
"External Hard Drive, Microsoft Office","Laptop, Monitor, Speakers",0.1,0.5,5.0
"External Hard Drive, Laptop","Microsoft Office, Monitor, Speakers",0.1,0.5,1.6666666666666667
"Laptop, Microsoft Office","External Hard Drive, Monitor, Speakers",0.1,0.5,1.6666666666666667
"Laptop, Speakers","External Hard Drive, Microsoft Office, Monitor",0.1,0.5,2.5
"External Hard Drive, Microsoft Office, Monitor, Mouse",Speakers,0.1,1.0,2.0
"External Hard Drive, Monitor, Mouse, Speakers",Microsoft Office,0.1,1.0,2.0
"Microsoft Office, Monitor, Mouse, Speakers",External Hard Drive,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Mouse, Speakers",Monitor,0.1,1.0,2.0
"External Hard Drive, Microsoft Office, Monitor, Speakers",Mouse,0.1,0.5,1.0
"External Hard Drive, Monitor, Mouse","Microsoft Office, Speakers",0.1,0.5,1.25
"Microsoft Office, Monitor, Mouse","External Hard Drive, Speakers",0.1,1.0,3.3333333333333335
