Antecedent,Consequent,Support,Confidence
"Butter, Cheese, Chicken, Olive Oil, Rice",Pasta,0.1,1.0
"Butter, Cheese, Olive Oil, Pasta, Rice",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk, Olive Oil, Rice",0.1,0.5
"Chicken, Milk","Butter, Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Pasta","Chicken, Milk, Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil","Butter, Chicken, Pasta, Rice",0.1,0.5
"Milk, Rice","Butter, Chicken, Olive Oil, Pasta",0.1,1.0
"Butter, Milk","Chicken, Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Olive Oil","Chicken, Milk, Pasta, Rice",0.1,0.5
"Chicken, Milk, Pasta","Butter, Olive Oil, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta","Butter, Milk, Rice",0.1,0.5
"Chicken, Pasta, Rice","Butter, Milk, Olive Oil",0.1,0.5
"Butter, Chicken, Pasta","Milk, Olive Oil, Rice",0.1,0.5
"Chicken, Milk, Olive Oil","Butter, Pasta, Rice",0.1,1.0
"Chicken, Milk, Rice","Butter, Olive Oil, Pasta",0.1,1.0
"Butter, Chicken, Milk","Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Chicken, Olive Oil","Milk, Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Pasta","Butter, Chicken, Rice",0.1,0.5
"Milk, Pasta, Rice","Butter, Chicken, Olive Oil",0.1,1.0
"Butter, Milk, Pasta","Chicken, Olive Oil, Rice",0.1,1.0
"Butter, Olive Oil, Pasta","Chicken, Milk, Rice",0.1,0.5
"Butter, Pasta, Rice","Chicken, Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil, Rice","Butter, Chicken, Pasta",0.1,1.0
"Butter, Milk, Olive Oil","Chicken, Pasta, Rice",0.1,1.0
"Butter, Milk, Rice","Chicken, Olive Oil, Pasta",0.1,1.0
"Butter, Olive Oil, Rice","Chicken, Milk, Pasta",0.1,0.5
"Chicken, Milk, Olive Oil, Pasta","Butter, Rice",0.1,1.0
"Chicken, Milk, Pasta, Rice","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Milk, Pasta","Olive Oil, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta, Rice","Butter, Milk",0.1,0.5
"Butter, Chicken, Olive Oil, Pasta","Milk, Rice",0.1,0.5
"Butter, Chicken, Pasta, Rice","Milk, Olive Oil",0.1,0.5
"Chicken, Milk, Olive Oil, Rice","Butter, Pasta",0.1,1.0
"Butter, Chicken, Milk, Olive Oil","Pasta, Rice",0.1,1.0
"Butter, Chicken, Milk, Rice","Olive Oil, Pasta",0.1,1.0
"Butter, Chicken, Olive Oil, Rice","Milk, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta, Rice","Butter, Chicken",0.1,1.0
"Butter, Milk, Olive Oil, Pasta","Chicken, Rice",0.1,1.0
"Butter, Milk, Pasta, Rice","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Pasta, Rice","Chicken, Milk",0.1,0.5
"Butter, Milk, Olive Oil, Rice","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta, Rice",Butter,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Pasta",Rice,0.1,1.0
"Butter, Chicken, Milk, Pasta, Rice",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Rice",Milk,0.1,0.5
"Butter, Chicken, Milk, Olive Oil, Rice",Pasta,0.1,1.0
"Butter, Milk, Olive Oil, Pasta, Rice",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Milk","Butter, Olive Oil, Pasta, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Milk, Olive Oil, Pasta",0.1,0.5
"Butter, Pasta","Chicken, Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Milk, Olive Oil","Butter, Chicken, Pasta, Tomato Sauce",0.1,0.5
"Butter, Milk","Chicken, Olive Oil, Pasta, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Chicken, Milk, Pasta, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Milk, Olive Oil, Pasta",0.1,0.5
"Chicken, Milk, Pasta","Butter, Olive Oil, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta","Butter, Milk, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Butter, Milk, Olive Oil",0.1,1.0
"Butter, Chicken, Pasta","Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Milk, Olive Oil","Butter, Pasta, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Butter, Olive Oil, Pasta",0.1,0.5
"Butter, Chicken, Milk","Olive Oil, Pasta, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Butter, Milk, Pasta",0.1,1.0
"Butter, Chicken, Olive Oil","Milk, Pasta, Tomato Sauce",0.1,0.5
"Butter, Chicken, Tomato Sauce","Milk, Olive Oil, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta","Butter, Chicken, Tomato Sauce",0.1,0.5
"Butter, Milk, Pasta","Chicken, Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Olive Oil, Pasta","Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Pasta, Tomato Sauce","Chicken, Milk, Olive Oil",0.1,1.0
"Milk, Olive Oil, Tomato Sauce","Butter, Chicken, Pasta",0.1,0.5
"Butter, Milk, Olive Oil","Chicken, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Chicken, Milk, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta","Butter, Tomato Sauce",0.1,1.0
"Chicken, Milk, Pasta, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Milk, Pasta","Olive Oil, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Olive Oil, Pasta","Milk, Tomato Sauce",0.1,0.5
"Butter, Chicken, Pasta, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Chicken, Milk, Olive Oil, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Chicken, Milk, Olive Oil","Pasta, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Olive Oil, Pasta",0.1,0.5
"Butter, Chicken, Olive Oil, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Milk, Olive Oil, Pasta","Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Pasta, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Pasta, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Milk, Olive Oil, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Pasta",Tomato Sauce,0.1,1.0
"Butter, Chicken, Milk, Pasta, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Tomato Sauce",Milk,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Butter, Milk, Olive Oil, Pasta, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Milk","Butter, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Milk, Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil","Butter, Chicken, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Butter, Chicken, Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Milk","Chicken, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Chicken, Milk, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken, Milk, Olive Oil",0.1,0.5
"Butter, Tomato Sauce","Chicken, Milk, Olive Oil, Rice",0.1,0.5
"Chicken, Milk, Olive Oil","Butter, Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Butter, Olive Oil, Rice",0.1,0.5
"Chicken, Milk, Rice","Butter, Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk","Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Butter, Milk, Rice",0.1,1.0
"Butter, Chicken, Olive Oil","Milk, Rice, Tomato Sauce",0.1,0.5
"Chicken, Rice, Tomato Sauce","Butter, Milk, Olive Oil",0.1,1.0
"Butter, Chicken, Tomato Sauce","Milk, Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Butter, Chicken, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Butter, Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Olive Oil","Chicken, Rice, Tomato Sauce",0.1,1.0
"Milk, Rice, Tomato Sauce","Butter, Chicken, Olive Oil",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Olive Oil, Rice",0.1,0.5
"Butter, Milk, Rice","Chicken, Olive Oil, Tomato Sauce",0.1,1.0
"Olive Oil, Rice, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Chicken, Milk, Rice",0.1,1.0
"Butter, Olive Oil, Rice","Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Chicken, Milk, Olive Oil",0.1,1.0
"Chicken, Milk, Olive Oil, Tomato Sauce","Butter, Rice",0.1,1.0
"Chicken, Milk, Olive Oil, Rice","Butter, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Olive Oil","Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Rice, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Olive Oil, Rice",0.1,0.5
"Butter, Chicken, Milk, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Rice, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Olive Oil, Tomato Sauce","Milk, Rice",0.1,1.0
"Butter, Chicken, Olive Oil, Rice","Milk, Tomato Sauce",0.1,0.5
"Butter, Chicken, Rice, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Milk, Olive Oil, Rice, Tomato Sauce","Butter, Chicken",0.1,1.0
"Butter, Milk, Olive Oil, Tomato Sauce","Chicken, Rice",0.1,1.0
"Butter, Milk, Olive Oil, Rice","Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Rice, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Rice, Tomato Sauce","Chicken, Milk",0.1,1.0
"Chicken, Milk, Olive Oil, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Tomato Sauce",Rice,0.1,1.0
"Butter, Chicken, Milk, Olive Oil, Rice",Tomato Sauce,0.1,1.0
"Butter, Chicken, Milk, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Olive Oil, Rice, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk, Rice, Tomato Sauce",0.1,0.5
"Chicken, Milk","Butter, Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Milk, Pasta, Rice",0.1,0.5
"Butter, Pasta","Chicken, Milk, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Butter, Chicken, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk","Chicken, Pasta, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken, Milk, Pasta",0.1,0.5
"Butter, Tomato Sauce","Chicken, Milk, Pasta, Rice",0.1,0.5
"Chicken, Milk, Pasta","Butter, Rice, Tomato Sauce",0.1,1.0
"Chicken, Pasta, Tomato Sauce","Butter, Milk, Rice",0.1,1.0
"Chicken, Pasta, Rice","Butter, Milk, Tomato Sauce",0.1,0.5
"Butter, Chicken, Pasta","Milk, Rice, Tomato Sauce",0.1,0.5
"Chicken, Milk, Tomato Sauce","Butter, Pasta, Rice",0.1,0.5
"Chicken, Milk, Rice","Butter, Pasta, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk","Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Rice, Tomato Sauce","Butter, Milk, Pasta",0.1,1.0
"Butter, Chicken, Tomato Sauce","Milk, Pasta, Rice",0.1,0.5
"Milk, Pasta, Rice","Butter, Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Pasta","Chicken, Rice, Tomato Sauce",0.1,1.0
"Pasta, Rice, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Butter, Pasta, Tomato Sauce","Chicken, Milk, Rice",0.1,1.0
"Butter, Pasta, Rice","Chicken, Milk, Tomato Sauce",0.1,0.5
"Milk, Rice, Tomato Sauce","Butter, Chicken, Pasta",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Pasta, Rice",0.1,0.5
"Butter, Milk, Rice","Chicken, Pasta, Tomato Sauce",0.1,1.0
"Butter, Rice, Tomato Sauce","Chicken, Milk, Pasta",0.1,1.0
"Chicken, Milk, Pasta, Tomato Sauce","Butter, Rice",0.1,1.0
"Chicken, Milk, Pasta, Rice","Butter, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk, Pasta","Rice, Tomato Sauce",0.1,1.0
"Chicken, Pasta, Rice, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Pasta, Tomato Sauce","Milk, Rice",0.1,1.0
"Butter, Chicken, Pasta, Rice","Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk, Rice, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce","Pasta, Rice",0.1,0.5
"Butter, Chicken, Milk, Rice","Pasta, Tomato Sauce",0.1,1.0
"Butter, Chicken, Rice, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Pasta, Rice, Tomato Sauce","Butter, Chicken",0.1,1.0
"Butter, Milk, Pasta, Tomato Sauce","Chicken, Rice",0.1,1.0
"Butter, Milk, Pasta, Rice","Chicken, Tomato Sauce",0.1,1.0
"Butter, Pasta, Rice, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Milk, Rice, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Pasta, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Milk, Pasta, Tomato Sauce",Rice,0.1,1.0
"Butter, Chicken, Milk, Pasta, Rice",Tomato Sauce,0.1,1.0
"Butter, Chicken, Pasta, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Chicken, Milk, Rice, Tomato Sauce",Pasta,0.1,1.0
"Butter, Milk, Pasta, Rice, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Pasta","Chicken, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Chicken, Pasta, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken, Olive Oil, Pasta",0.1,0.5
"Butter, Tomato Sauce","Chicken, Olive Oil, Pasta, Rice",0.1,0.5
"Chicken, Olive Oil, Pasta","Butter, Rice, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Butter, Olive Oil, Rice",0.1,1.0
"Chicken, Pasta, Rice","Butter, Olive Oil, Tomato Sauce",0.1,0.5
"Butter, Chicken, Pasta","Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Butter, Pasta, Rice",0.1,1.0
"Butter, Chicken, Olive Oil","Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Rice, Tomato Sauce","Butter, Olive Oil, Pasta",0.1,1.0
"Butter, Chicken, Tomato Sauce","Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Olive Oil, Pasta","Chicken, Rice, Tomato Sauce",0.1,0.5
"Pasta, Rice, Tomato Sauce","Butter, Chicken, Olive Oil",0.1,0.5
"Butter, Pasta, Tomato Sauce","Chicken, Olive Oil, Rice",0.1,1.0
"Butter, Pasta, Rice","Chicken, Olive Oil, Tomato Sauce",0.1,0.5
"Olive Oil, Rice, Tomato Sauce","Butter, Chicken, Pasta",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Chicken, Pasta, Rice",0.1,1.0
"Butter, Olive Oil, Rice","Chicken, Pasta, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Chicken, Olive Oil, Pasta",0.1,1.0
"Chicken, Olive Oil, Pasta, Tomato Sauce","Butter, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta, Rice","Butter, Tomato Sauce",0.1,0.5
"Butter, Chicken, Olive Oil, Pasta","Rice, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Rice, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Pasta, Tomato Sauce","Olive Oil, Rice",0.1,1.0
"Butter, Chicken, Pasta, Rice","Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Rice, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Chicken, Olive Oil, Tomato Sauce","Pasta, Rice",0.1,1.0
"Butter, Chicken, Olive Oil, Rice","Pasta, Tomato Sauce",0.1,0.5
"Butter, Chicken, Rice, Tomato Sauce","Olive Oil, Pasta",0.1,1.0
"Olive Oil, Pasta, Rice, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Olive Oil, Pasta, Tomato Sauce","Chicken, Rice",0.1,1.0
"Butter, Olive Oil, Pasta, Rice","Chicken, Tomato Sauce",0.1,0.5
"Butter, Pasta, Rice, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Rice, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Olive Oil, Pasta, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Tomato Sauce",Rice,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta, Rice",Tomato Sauce,0.1,0.5
"Butter, Chicken, Pasta, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Rice, Tomato Sauce",Pasta,0.1,1.0
"Butter, Olive Oil, Pasta, Rice, Tomato Sauce",Chicken,0.1,1.0
"Butter, Pasta","Milk, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Milk, Olive Oil","Butter, Pasta, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Butter, Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk","Olive Oil, Pasta, Rice, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Milk, Pasta, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Milk, Olive Oil, Pasta",0.1,0.5
"Butter, Tomato Sauce","Milk, Olive Oil, Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Pasta","Butter, Rice, Tomato Sauce",0.1,0.5
"Milk, Pasta, Rice","Butter, Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Milk, Pasta","Olive Oil, Rice, Tomato Sauce",0.1,1.0
"Butter, Olive Oil, Pasta","Milk, Rice, Tomato Sauce",0.1,0.5
"Pasta, Rice, Tomato Sauce","Butter, Milk, Olive Oil",0.1,0.5
"Butter, Pasta, Tomato Sauce","Milk, Olive Oil, Rice",0.1,1.0
"Butter, Pasta, Rice","Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Butter, Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Butter, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk, Olive Oil","Pasta, Rice, Tomato Sauce",0.1,1.0
"Milk, Rice, Tomato Sauce","Butter, Olive Oil, Pasta",0.1,1.0
"Butter, Milk, Tomato Sauce","Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Milk, Rice","Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Olive Oil, Rice, Tomato Sauce","Butter, Milk, Pasta",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Milk, Pasta, Rice",0.1,1.0
"Butter, Olive Oil, Rice","Milk, Pasta, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Milk, Olive Oil, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta, Tomato Sauce","Butter, Rice",0.1,0.5
"Milk, Olive Oil, Pasta, Rice","Butter, Tomato Sauce",0.1,1.0
"Butter, Milk, Olive Oil, Pasta","Rice, Tomato Sauce",0.1,1.0
"Milk, Pasta, Rice, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Milk, Pasta, Tomato Sauce","Olive Oil, Rice",0.1,1.0
"Butter, Milk, Pasta, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Olive Oil, Pasta, Rice, Tomato Sauce","Butter, Milk",0.1,0.5
"Butter, Olive Oil, Pasta, Tomato Sauce","Milk, Rice",0.1,1.0
"Butter, Olive Oil, Pasta, Rice","Milk, Tomato Sauce",0.1,0.5
"Butter, Pasta, Rice, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Milk, Olive Oil, Rice, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Milk, Olive Oil, Tomato Sauce","Pasta, Rice",0.1,1.0
"Butter, Milk, Olive Oil, Rice","Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk, Rice, Tomato Sauce","Olive Oil, Pasta",0.1,1.0
"Butter, Olive Oil, Rice, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Milk, Olive Oil, Pasta, Tomato Sauce",Rice,0.1,1.0
"Butter, Milk, Olive Oil, Pasta, Rice",Tomato Sauce,0.1,1.0
"Butter, Milk, Pasta, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Olive Oil, Pasta, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Olive Oil, Rice, Tomato Sauce",Pasta,0.1,1.0
"Chicken, Pasta","Milk, Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Milk","Olive Oil, Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Milk, Olive Oil, Pasta, Rice",0.1,0.5
"Milk, Olive Oil","Chicken, Pasta, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Chicken, Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Rice, Tomato Sauce","Chicken, Milk, Olive Oil, Pasta",0.1,0.5
"Chicken, Milk, Pasta","Olive Oil, Rice, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta","Milk, Rice, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Milk, Olive Oil, Rice",0.1,1.0
"Chicken, Pasta, Rice","Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Milk, Olive Oil","Pasta, Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Olive Oil, Pasta, Rice",0.1,0.5
"Chicken, Milk, Rice","Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Tomato Sauce","Milk, Pasta, Rice",0.1,1.0
"Chicken, Rice, Tomato Sauce","Milk, Olive Oil, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta","Chicken, Rice, Tomato Sauce",0.1,0.5
"Milk, Pasta, Rice","Chicken, Olive Oil, Tomato Sauce",0.1,1.0
"Pasta, Rice, Tomato Sauce","Chicken, Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Chicken, Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Chicken, Pasta, Tomato Sauce",0.1,1.0
"Milk, Rice, Tomato Sauce","Chicken, Olive Oil, Pasta",0.1,1.0
"Olive Oil, Rice, Tomato Sauce","Chicken, Milk, Pasta",0.1,0.5
"Chicken, Milk, Olive Oil, Pasta","Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Pasta, Tomato Sauce","Olive Oil, Rice",0.1,1.0
"Chicken, Milk, Pasta, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta, Tomato Sauce","Milk, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta, Rice","Milk, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Rice, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Chicken, Milk, Olive Oil, Tomato Sauce","Pasta, Rice",0.1,1.0
"Chicken, Milk, Olive Oil, Rice","Pasta, Tomato Sauce",0.1,1.0
"Chicken, Milk, Rice, Tomato Sauce","Olive Oil, Pasta",0.1,1.0
"Chicken, Olive Oil, Rice, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta, Tomato Sauce","Chicken, Rice",0.1,0.5
"Milk, Olive Oil, Pasta, Rice","Chicken, Tomato Sauce",0.1,1.0
"Milk, Pasta, Rice, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Olive Oil, Pasta, Rice, Tomato Sauce","Chicken, Milk",0.1,0.5
"Milk, Olive Oil, Rice, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta, Tomato Sauce",Rice,0.1,1.0
"Chicken, Milk, Olive Oil, Pasta, Rice",Tomato Sauce,0.1,1.0
"Chicken, Milk, Pasta, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Chicken, Olive Oil, Pasta, Rice, Tomato Sauce",Milk,0.1,1.0
"Chicken, Milk, Olive Oil, Rice, Tomato Sauce",Pasta,0.1,1.0
"Milk, Olive Oil, Pasta, Rice, Tomato Sauce",Chicken,0.1,1.0
"Bread, Chicken","Butter, Cheese, Eggs, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Butter, Cheese, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Butter, Cheese, Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Butter, Cheese, Eggs, Milk",0.1,0.5
"Bread, Tomato Sauce","Butter, Cheese, Chicken, Eggs, Milk",0.1,0.5
"Cheese, Milk","Bread, Butter, Chicken, Eggs, Tomato Sauce",0.1,0.5
"Butter, Milk","Bread, Cheese, Chicken, Eggs, Tomato Sauce",0.1,0.5
"Butter, Eggs","Bread, Cheese, Chicken, Milk, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Butter, Chicken, Eggs, Milk",0.1,0.5
"Butter, Tomato Sauce","Bread, Cheese, Chicken, Eggs, Milk",0.1,0.5
"Bread, Chicken, Milk","Butter, Cheese, Eggs, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs","Butter, Cheese, Milk, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken","Butter, Eggs, Milk, Tomato Sauce",0.1,0.5
"Bread, Chicken, Tomato Sauce","Butter, Cheese, Eggs, Milk",0.1,1.0
"Bread, Butter, Chicken","Cheese, Eggs, Milk, Tomato Sauce",0.1,0.5
"Chicken, Eggs, Milk","Bread, Butter, Cheese, Tomato Sauce",0.1,1.0
